millis,latitude,coord1,longitude,coord2,capacitive
5812656.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812682.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812708.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812734.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812760.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812786.0,4337.532333333333,nan,-7247.3150000000005,nan,54.0
5812810.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812838.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812864.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812890.0,4337.532333333333,nan,-7247.3150000000005,nan,58.0
5812916.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812942.0,4337.532333333333,nan,-7247.3150000000005,nan,60.0
5812968.0,4337.532333333333,nan,-7247.3150000000005,nan,56.0
5812994.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813020.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813046.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813072.0,4337.531499999999,nan,-7247.3150000000005,nan,59.0
5813098.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813124.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813150.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813174.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813202.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813228.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813254.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813280.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813306.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813332.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813356.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813384.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813410.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813435.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813462.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813488.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813514.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813538.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813566.0,4337.531499999999,nan,-7247.3150000000005,nan,56.0
5813592.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813618.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813644.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813670.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813696.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813722.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813748.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813774.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813800.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813826.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813852.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813878.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813902.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813930.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813956.0,4337.531499999999,nan,-7247.3150000000005,nan,60.0
5813982.0,4337.531499999999,nan,-7247.3150000000005,nan,58.0
5814008.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814034.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814060.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814086.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814112.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814138.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814164.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814190.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814216.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814242.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814268.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814294.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814320.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814346.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814372.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814398.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814424.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814450.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814476.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814502.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814528.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814554.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814580.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814606.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814632.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814656.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814684.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814710.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814736.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814762.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814788.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814814.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814840.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814866.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814892.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5814918.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814942.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814970.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5814996.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815020.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815048.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815074.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815100.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815126.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5815152.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815178.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815204.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815230.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815256.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815282.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815308.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815334.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815360.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815384.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815412.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815438.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815464.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815490.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815516.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815542.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815568.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815594.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815620.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5815646.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5815672.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815698.0,4337.531499999999,nan,-7247.315833333334,nan,55.0
5815722.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5815748.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815776.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815802.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815828.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815854.0,4337.531499999999,nan,-7247.315833333334,nan,53.0
5815880.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815906.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815932.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5815958.0,4337.531499999999,nan,-7247.315833333334,nan,53.0
5815984.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816010.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5816036.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816062.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816088.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816114.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816138.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816166.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816192.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816218.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816244.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816270.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816296.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816322.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816348.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816374.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816400.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816426.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816452.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816478.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816502.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5816530.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816556.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816582.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5816608.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816634.0,4337.531499999999,nan,-7247.315833333334,nan,57.0
5816660.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5816686.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816712.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816738.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816764.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816790.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816816.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816842.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816866.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816894.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816920.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816946.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816972.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5816998.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5817024.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817050.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817076.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817102.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817128.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817154.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817180.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817206.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817230.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817258.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817282.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817310.0,4337.531499999999,nan,-7247.315833333334,nan,57.0
5817336.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817362.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817388.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817414.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817440.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817466.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817492.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817518.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817544.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817570.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817596.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817622.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5817648.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5817674.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817700.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817726.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5817752.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5817778.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817804.0,4337.531499999999,nan,-7247.315833333334,nan,54.0
5817830.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817856.0,4337.531499999999,nan,-7247.315833333334,nan,57.0
5817882.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817908.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817934.0,4337.531499999999,nan,-7247.315833333334,nan,59.0
5817960.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5817984.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818012.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818038.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818062.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818090.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818116.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5818142.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818168.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818194.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818220.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818246.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818272.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818298.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818324.0,4337.531499999999,nan,-7247.315833333334,nan,57.0
5818348.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818376.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818402.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818428.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818454.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818480.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818506.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818532.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818558.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818584.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818610.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5818636.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818662.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818688.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818712.0,4337.531499999999,nan,-7247.315833333334,nan,55.0
5818740.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5818766.0,4337.531499999999,nan,-7247.315833333334,nan,54.0
5818792.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818818.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818842.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818870.0,4337.531499999999,nan,-7247.315833333334,nan,53.0
5818896.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818922.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818948.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5818974.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819000.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819026.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819052.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819076.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819104.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5819130.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819156.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819182.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819208.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819234.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819260.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819286.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819312.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819338.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819364.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819390.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819416.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819442.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819466.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819494.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819520.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819546.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819572.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819598.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5819624.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819650.0,4337.531499999999,nan,-7247.315833333334,nan,54.0
5819676.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819702.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819728.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819754.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5819780.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819806.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819830.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819858.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819884.0,4337.531499999999,nan,-7247.315833333334,nan,58.0
5819910.0,4337.531499999999,nan,-7247.315833333334,nan,56.0
5819936.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819962.0,4337.531499999999,nan,-7247.315833333334,nan,60.0
5819988.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820014.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820040.0,4337.530833333333,nan,-7247.315833333334,nan,59.0
5820066.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820092.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820118.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820144.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820170.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820194.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820222.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820248.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820274.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820300.0,4337.530833333333,nan,-7247.315833333334,nan,56.0
5820326.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820352.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820378.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820404.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820430.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820455.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820482.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820508.0,4337.530833333333,nan,-7247.315833333334,nan,53.0
5820534.0,4337.530833333333,nan,-7247.315833333334,nan,59.0
5820558.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820586.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820612.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820638.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820664.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820690.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820716.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820742.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820768.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820794.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820820.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820846.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820872.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820898.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820924.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820950.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5820976.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821002.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821028.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821054.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821080.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821106.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821132.0,4337.530833333333,nan,-7247.315833333334,nan,57.0
5821157.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821184.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821210.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821236.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821262.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821288.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821312.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821340.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821366.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821392.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821418.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821444.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821470.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821496.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821522.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821548.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821574.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821600.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821626.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821652.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821676.0,4337.530833333333,nan,-7247.315833333334,nan,58.0
5821704.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821730.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821756.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821782.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821807.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821834.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821860.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821886.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821912.0,4337.530833333333,nan,-7247.315833333334,nan,58.0
5821938.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821964.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5821990.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822016.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822040.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822068.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822094.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822120.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822146.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822172.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822198.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822224.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822250.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822276.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822302.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822328.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822354.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822380.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822430.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822458.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822484.0,4337.530833333333,nan,-7247.315833333334,nan,56.0
5822510.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822536.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822562.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822588.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822614.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822640.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822666.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822692.0,4337.530833333333,nan,-7247.315833333334,nan,56.0
5822718.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822744.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822770.0,4337.530833333333,nan,-7247.315833333334,nan,53.0
5822796.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822820.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822848.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822874.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822900.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822926.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822952.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5822978.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823004.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823030.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823056.0,4337.530833333333,nan,-7247.315833333334,nan,57.0
5823082.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823108.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823134.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823160.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823184.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823212.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823238.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823264.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823290.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823316.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823342.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823368.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823394.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823420.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823446.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823472.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823498.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823524.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823548.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823576.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
5823602.0,4337.530833333333,nan,-7247.315833333334,nan,60.0
